name,brand,breadcrumbs,listing_price,offer_price,discount,image,id,size,description,url
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/moncler
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/marni
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/moncler-genius
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/norda
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/maison-margiela
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/new-balance
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/loro-piana
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/loewe
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/lanvin
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/jw-anderson
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/kiton
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/junya-watanabe
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/lemaire
,,,,,,,,,,https://www.mytheresa.com/int/en/men/new-arrivals/current-week
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/john-lobb
,,,,,,,,,,https://www.mytheresa.com/int/en/men/burberry-leather-ankle-boots-black-p00957631
,,,,,,,,,,https://www.mytheresa.com/int/en/men/designers/manolo-blahnik
,,,,,,,,,,https://www.mytheresa.com/int/en/men/tom-ford-york-chain-suede-loafers-black-p00945417
,,,,,,,,,,https://www.mytheresa.com/int/en/men/tom-ford-nicolas-velvet-loafers-black-p00945414
,,,,,,,,,,https://www.mytheresa.com/int/en/men/brioni-leather-monk-strap-shoes-black-p00938814
,,,,,,,,,,https://www.mytheresa.com/int/en/men/valentino-garavani-vlogo-easyjog-leather-trimmed-sneakers-beige-p00939342
,,,,,,,,,,https://www.mytheresa.com/int/en/men/valentino-garavani-vlogo-leather-sandals-black-p00939284
,,,,,,,,,,https://www.mytheresa.com/int/en/men/burberry-leather-platform-lace-up-loafers-green-p00957632
,,,,,,,,,,https://www.mytheresa.com/int/en/men/dolce-gabbana-driver-woven-leather-loafers-black-p00947953
,,,,,,,,,,https://www.mytheresa.com/int/en/men/acne-studios-logo-suede-trimmed-sneakers-yellow-p00942021
,,,,,,,,,,https://www.mytheresa.com/int/en/men/tom-ford-warwick-suede-sneakers-brown-p00945408
,,,,,,,,,,https://www.mytheresa.com/int/en/men/dolce-gabbana-aria-dg-suede-sneakers-green-p00947944
,,,,,,,,,,https://www.mytheresa.com/int/en/men/tom-ford-cavendish-suede-biker-boots-brown-p00945421
,,,,,,,,,,https://www.mytheresa.com/int/en/men/dolce-gabbana-dg-suede-slides-brown-p00947959
,,,,,,,,,,https://www.mytheresa.com/int/en/men/tom-ford-barnes-suede-espadrilles-blue-p00945406
,,,,,,,,,,https://www.mytheresa.com/int/en/men/balenciaga-sunday-suede-sandals-brown-p00954700
,,,,,,,,,,https://www.mytheresa.com/int/en/men/manolo-blahnik-ellis-leather-penny-loafers-grey-p00947889
,,,,,,,,,,https://www.mytheresa.com/int/en/men/tom-ford-barnes-suede-espadrilles-brown-p00945407
,,,,,,,,,,https://www.mytheresa.com/int/en/men/brioni-suede-desert-boots-brown-p00938817
,,,,,,,,,,https://www.mytheresa.com/int/en/men/manolo-blahnik-truro-suede-loafers-grey-p00947918
,,,,,,,,,,https://www.mytheresa.com/int/en/men/loewe-terra-vulca-suede-slip-on-sneakers-green-p00956064
,,,,,,,,,,https://www.mytheresa.com/int/en/men/tom-ford-jake-leather-sneakers-white-p00945404
,,,,,,,,,,https://www.mytheresa.com/int/en/men/dolce-gabbana-leather-derby-shoes-black-p00947946
,,,,,,,,,,https://www.mytheresa.com/int/en/men/valentino-garavani-rockstud-leather-trimmed-sneakers-black-p00939313
,,,,,,,,,,https://www.mytheresa.com/int/en/men/manolo-blahnik-sycamore-suede-trimmed-leather-boots-brown-p00947913
,,,,,,,,,,https://www.mytheresa.com/int/en/men/brioni-suede-loafers-brown-p00938815
,,,,,,,,,,https://www.mytheresa.com/int/en/men/burberry-ekd-suede-ankle-boots-brown-p00957634
,,,,,,,,,,https://www.mytheresa.com/int/en/men/dolce-gabbana-logo-suede-trimmed-sneakers-white-p00947945
,,,,,,,,,,https://www.mytheresa.com/int/en/men/burberry-burberry-check-quilted-mules-multicoloured-p00957635
,,,,,,,,,,https://www.mytheresa.com/int/en/men/dolce-gabbana-dg-leather-sneakers-white-p00947961
,,,,,,,,,,https://www.mytheresa.com/int/en/men/the-row-brent-suede-loafers-black-p00942781
,,,,,,,,,,https://www.mytheresa.com/int/en/men/brioni-leather-penny-loafers-blue-p00938820
,,,,,,,,,,https://www.mytheresa.com/int/en/men/stone-island-compass-leather-sneakers-black-p00949415
,,,,,,,,,,https://www.mytheresa.com/int/en/men/marni-patchy-suede-combat-boots-black-p00937279
,,,,,,,,,,https://www.mytheresa.com/int/en/men/stone-island-compass-suede-sneakers-green-p00949417
,,,,,,,,,,https://www.mytheresa.com/int/en/men/dolce-gabbana-portofino-leather-sneakers-white-p00947967
,,,,,,,,,,https://www.mytheresa.com/int/en/men/burberry-burberry-check-canvas-sneakers-beige-p00957641
